,account_length,voice_mail_plan,voice_mail_messages,day_mins,evening_mins,night_mins,international_mins,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
2567,58.0,0.0,0.0,247.2,303.7,105.4,9.3,2.0,0.0,116.0,42.02,103.0,25.81,94.0,4.74,2.0,2.51,75.08,1
2568,102.0,0.0,0.0,224.2,243.3,147.8,12.0,3.0,0.0,81.0,38.11,90.0,20.68,66.0,6.65,8.0,3.24,68.68,0
2569,123.0,0.0,0.0,166.9,221.8,243.9,12.8,3.0,0.0,98.0,28.37,77.0,18.85,114.0,10.98,4.0,3.46,61.66,0
2570,64.0,1.0,43.0,118.4,144.1,158.1,8.5,1.0,0.0,100.0,20.13,108.0,12.25,91.0,7.11,6.0,2.3,41.79,0
2571,103.0,0.0,0.0,190.9,226.6,230.1,7.8,2.0,0.0,62.0,32.45,53.0,19.26,96.0,10.35,3.0,2.11,64.17,0
2572,152.0,0.0,0.0,317.8,152.9,123.4,10.4,1.0,0.0,60.0,54.03,100.0,13.0,63.0,5.55,7.0,2.81,75.39,1
2573,124.0,0.0,0.0,312.0,180.0,168.6,12.8,1.0,0.0,112.0,53.04,109.0,15.3,94.0,7.59,4.0,3.46,79.39,1
2574,97.0,0.0,0.0,146.0,203.0,151.8,13.3,1.0,0.0,121.0,24.82,141.0,17.26,120.0,6.83,2.0,3.59,52.5,0
2575,131.0,0.0,0.0,131.6,179.3,251.2,15.5,1.0,0.0,95.0,22.37,109.0,15.24,129.0,11.3,3.0,4.19,53.1,1
2576,57.0,1.0,33.0,193.4,231.6,226.2,11.1,2.0,0.0,105.0,32.88,79.0,19.69,90.0,10.18,10.5,3.0,65.75,0
2577,157.0,0.0,0.0,185.1,213.0,196.1,8.5,2.0,0.0,92.0,31.47,85.0,18.11,85.0,8.82,5.0,2.3,60.7,0
2578,194.0,0.0,0.0,193.3,169.0,225.2,11.8,0.0,0.0,106.0,32.86,150.0,14.37,122.0,10.13,4.0,3.19,60.55,0
2579,66.0,0.0,0.0,146.4,196.5,230.1,7.8,1.0,0.0,107.0,24.89,99.0,16.7,106.0,10.35,2.0,2.11,54.05,0
2580,155.0,0.0,0.0,71.2,304.4,183.3,8.6,0.0,0.0,90.0,12.1,119.0,25.87,103.0,8.25,4.0,2.32,48.54,0
2581,123.0,0.0,0.0,123.2,190.0,170.3,12.9,3.5,0.0,104.0,20.94,117.0,16.15,95.0,7.66,5.0,3.48,48.23,1
2582,116.0,0.0,0.0,205.0,140.9,272.6,7.5,2.0,0.0,90.0,34.85,114.0,11.98,96.0,12.27,4.0,2.03,61.13,0
2583,63.0,0.0,0.0,128.7,240.8,237.7,12.8,1.0,0.0,78.0,21.88,133.0,20.47,121.0,10.7,6.0,3.46,56.51,0
2584,64.0,0.0,0.0,216.9,211.0,179.8,11.4,3.0,0.0,78.0,36.87,115.0,17.94,116.0,8.09,5.0,3.08,65.98,0
2585,96.0,0.0,0.0,150.0,218.5,212.4,9.8,3.0,0.0,122.0,25.5,116.0,18.57,89.0,9.56,1.0,2.65,56.28,0
2586,53.0,0.0,0.0,164.1,206.0,194.7,11.4,1.0,0.0,106.0,27.9,56.0,17.51,124.0,8.76,2.0,3.08,57.25,0
2587,105.0,0.0,0.0,212.0,226.6,193.6,8.9,3.0,0.0,113.0,36.04,128.0,19.26,114.0,8.71,7.0,2.4,66.41,0
2588,53.0,1.0,37.0,167.3,194.7,236.7,12.0,2.0,0.0,99.0,28.44,99.0,16.55,112.0,10.65,9.0,3.24,58.88,0
2589,101.0,0.0,0.0,154.4,217.2,185.4,13.9,1.0,0.0,130.0,26.25,101.0,18.46,52.0,8.34,4.0,3.75,56.8,0
2590,129.0,1.0,30.0,177.3,211.8,240.2,9.3,3.0,0.0,95.0,30.14,102.0,18.0,108.0,10.81,7.0,2.51,61.46,0
2591,122.0,0.0,0.0,231.2,267.8,240.3,8.8,1.0,0.0,141.0,39.3,136.0,22.76,100.0,10.81,5.0,2.38,75.25,1
2592,163.0,0.0,0.0,202.9,178.6,203.8,12.8,3.5,0.0,100.0,34.49,46.5,15.18,116.0,9.17,3.0,3.46,62.3,0
2593,93.0,0.0,0.0,149.6,200.7,181.2,14.3,0.0,0.0,120.0,25.43,85.0,17.06,107.0,8.15,9.0,3.86,54.5,0
2594,115.0,0.0,0.0,325.45000000000005,203.4,217.5,11.8,1.0,0.0,81.0,55.33,106.0,17.29,107.0,9.79,8.0,3.19,87.63000000000001,1
2595,25.0,0.0,0.0,264.9,281.2,166.1,8.4,1.0,0.0,80.0,45.03,66.0,23.9,80.0,7.47,4.0,2.27,78.67,1
2596,73.0,0.0,0.0,122.0,138.3,224.2,5.8,1.0,0.0,92.0,20.74,114.0,11.76,128.0,10.09,5.0,1.57,44.16,0
2597,120.0,0.0,0.0,177.2,270.4,231.5,14.0,2.0,0.0,88.0,30.12,99.0,22.98,90.0,10.42,2.0,3.78,67.3,0
2598,196.0,0.0,0.0,133.1,206.5,221.6,10.3,1.0,0.0,80.0,22.63,120.0,17.55,96.0,9.97,8.0,2.78,52.93,0
2599,97.0,0.0,0.0,225.1,279.5,233.8,8.8,0.0,0.0,90.0,38.27,127.0,23.76,103.0,10.52,4.0,2.38,74.93,1
2600,148.0,0.0,0.0,208.4,174.4,310.7,11.2,1.0,0.0,120.0,35.43,99.0,14.82,105.0,13.98,4.0,3.02,67.25,0
2601,85.0,1.0,30.0,173.1,247.2,158.7,11.5,1.0,0.0,107.0,29.43,101.0,21.01,104.0,7.14,5.0,3.11,60.69,0
2602,86.0,0.0,0.0,162.4,167.0,128.9,11.4,2.0,0.0,131.0,27.61,102.0,14.2,118.0,5.8,2.0,3.08,50.69,1
2603,78.0,1.0,13.0,281.2,178.2,244.2,6.4,2.0,0.0,93.0,47.8,101.0,15.15,129.0,10.99,5.0,1.73,75.67,0
2604,106.0,0.0,0.0,208.3,169.4,102.0,15.9,3.0,0.0,89.0,35.41,67.0,14.4,90.0,4.59,4.0,4.29,58.69,0
2605,147.0,1.0,38.0,243.4,273.8,282.9,14.1,2.0,0.0,126.0,41.38,109.0,23.27,91.0,12.73,8.0,3.81,81.19,0
2606,145.0,0.0,0.0,224.2,314.9,182.9,16.1,1.0,0.0,89.0,38.11,121.0,26.77,121.0,8.23,3.0,4.35,77.46,1
2607,91.0,0.0,0.0,189.3,239.3,89.7,9.9,3.0,0.0,100.0,32.18,107.0,20.34,89.0,4.04,3.0,2.67,59.23,0
2608,81.0,1.0,46.0,168.3,270.9,222.5,6.7,3.5,0.0,124.0,28.61,103.0,23.03,98.0,10.01,2.0,1.81,63.46,0
2609,116.0,1.0,24.0,232.9,152.1,337.75,10.7,1.0,0.0,90.0,39.59,94.0,12.93,82.0,15.195,6.0,2.89,70.9,0
2610,69.0,1.0,37.0,155.0,142.4,143.7,5.9,1.0,0.0,98.0,26.35,105.0,12.1,117.0,6.47,4.0,1.59,46.51,0
2611,135.0,0.0,0.0,154.4,203.8,158.7,11.8,0.0,0.0,130.0,26.25,90.0,17.32,59.0,7.14,3.0,3.19,53.9,0
2612,73.0,0.0,0.0,234.7,195.7,253.4,8.4,2.0,0.0,102.0,39.9,110.0,16.63,71.0,11.4,8.0,2.27,70.2,0
2613,48.0,0.0,0.0,240.0,141.0,128.9,7.1,1.0,0.0,88.0,40.8,117.0,11.99,137.0,5.8,9.0,1.92,60.51,0
2614,125.0,0.0,0.0,298.4,270.5,107.3,12.2,0.0,0.0,78.0,50.73,142.0,22.99,84.0,4.83,2.0,3.29,81.84,1
2615,100.0,0.0,0.0,166.0,236.1,134.3,10.9,1.0,0.0,102.0,28.22,97.0,20.07,93.0,6.04,4.0,2.94,57.27,0
2616,165.0,1.0,33.0,111.6,213.3,267.6,16.0,0.0,0.0,140.0,18.97,111.0,18.13,115.0,12.04,3.0,4.32,53.46,0
2617,64.0,0.0,0.0,174.5,180.2,179.0,10.7,2.0,0.0,98.0,29.67,103.0,15.32,89.0,8.06,2.0,2.89,55.94,0
2618,116.0,1.0,27.0,175.5,210.6,294.8,6.9,1.0,0.0,137.0,29.84,60.0,17.9,121.0,13.27,5.0,1.86,62.87,0
2619,147.0,1.0,35.0,157.5,189.6,227.0,11.1,3.0,0.0,109.0,26.78,67.0,16.12,76.0,10.22,2.0,3.0,56.12,1
2620,115.0,0.0,0.0,206.2,176.4,297.1,11.0,1.0,0.0,113.0,35.05,102.0,14.99,119.0,13.37,7.0,2.97,66.38,0
2621,84.0,1.0,35.0,207.5,201.0,164.5,7.5,3.5,0.0,138.0,35.28,116.0,17.09,107.0,7.4,10.5,2.03,61.8,0
2622,86.0,1.0,16.0,144.8,206.2,255.4,11.6,3.5,0.0,105.0,24.62,111.0,17.53,117.0,11.49,2.0,3.13,56.77,0
2623,134.0,0.0,0.0,258.8,129.5,193.6,10.9,2.0,0.0,85.0,44.0,114.0,11.01,106.0,8.71,7.0,2.94,66.66,0
2624,105.0,0.0,0.0,226.9,182.2,203.9,11.6,0.0,0.0,106.0,38.57,77.0,15.49,107.0,9.18,2.0,3.13,66.37,1
2625,88.0,0.0,0.0,152.9,171.2,257.0,12.0,2.0,0.0,119.0,25.99,107.0,14.55,106.0,11.57,5.0,3.24,55.35,0
2626,90.0,1.0,27.0,156.7,236.5,123.2,12.6,2.0,0.0,51.0,26.64,118.0,20.1,111.0,5.54,6.0,3.4,55.68,0
2627,86.0,0.0,0.0,150.8,295.9,247.2,12.5,1.0,0.0,85.0,25.64,88.0,25.15,104.0,11.12,1.0,3.38,65.29,0
2628,37.0,0.0,0.0,221.0,204.5,118.0,6.8,3.5,0.0,126.0,37.57,110.0,17.38,98.0,5.31,3.0,1.84,62.1,0
2629,141.0,1.0,32.0,322.4,283.2,209.5,6.7,1.0,0.0,92.0,54.81,107.0,24.07,111.0,9.43,3.0,1.81,87.63000000000001,1
2630,148.0,0.0,0.0,153.6,262.1,225.5,9.8,2.0,0.0,148.0,26.11,87.0,22.28,99.0,10.15,3.0,2.65,61.19,0
2631,163.0,1.0,22.0,215.1,138.9,146.2,12.4,2.0,0.0,91.0,36.57,102.0,11.81,109.0,6.58,2.0,3.35,58.31,0
2632,89.0,1.0,35.0,174.4,196.7,127.4,11.8,1.0,0.0,108.0,29.65,100.0,16.72,74.0,5.73,3.0,3.19,55.29,0
2633,63.0,0.0,0.0,180.5,230.0,232.5,10.6,0.0,0.0,126.0,30.69,98.0,19.55,73.0,10.46,3.0,2.86,63.56,0
2634,102.0,0.0,0.0,123.1,182.0,244.6,12.6,2.0,0.0,106.0,20.93,102.0,15.47,75.0,11.01,7.0,3.4,50.81,0
2635,76.0,0.0,0.0,165.7,257.4,170.8,10.0,1.0,0.0,94.0,28.17,80.0,21.88,114.0,7.69,4.0,2.7,60.44,0
2636,104.0,0.0,0.0,200.2,118.7,236.6,6.0,2.0,0.0,92.0,34.03,87.0,10.09,65.0,10.65,6.0,1.62,56.39,0
2637,109.0,0.0,0.0,154.8,287.7,208.4,5.9,3.0,0.0,82.0,26.32,109.0,24.45,80.0,9.38,9.0,1.59,61.74,0
2638,105.0,0.0,0.0,125.4,261.5,241.6,11.4,2.0,0.0,116.0,21.32,95.0,22.23,104.0,10.87,9.0,3.08,57.5,0
2639,63.0,1.0,33.0,184.2,312.6,264.0,12.2,1.0,0.0,111.0,31.31,89.0,26.57,55.0,11.88,4.0,3.29,73.05,0
2640,105.0,1.0,24.0,274.7,193.5,299.6,10.8,3.0,0.0,99.0,46.7,118.0,16.45,109.0,13.48,3.0,2.92,79.55,0
2641,68.0,1.0,39.0,142.0,241.6,302.0,11.3,1.0,0.0,140.0,24.14,89.0,20.54,72.0,13.59,5.0,3.05,61.32,0
2642,63.0,1.0,21.0,151.5,147.8,210.4,10.0,1.0,0.0,99.0,25.76,89.0,12.56,114.0,9.47,4.0,2.7,50.49,0
2643,74.0,0.0,0.0,124.8,133.0,160.3,10.6,3.0,0.0,114.0,21.22,121.0,11.31,85.0,7.21,7.0,2.86,42.6,0
2644,76.0,0.0,0.0,179.2,222.9,188.2,12.4,0.0,0.0,85.0,30.46,66.0,18.95,113.0,8.47,2.0,3.35,61.23,0
2645,91.0,0.0,0.0,246.4,182.0,157.6,12.1,2.0,0.0,110.0,41.89,98.0,15.47,106.0,7.09,2.0,3.27,67.72,1
2646,101.0,0.0,0.0,232.7,186.4,153.3,11.5,3.5,0.0,114.0,39.56,123.0,15.84,122.0,6.9,6.0,3.11,65.41,0
2647,116.0,0.0,0.0,288.0,255.8,233.4,13.4,0.0,0.0,120.0,48.96,90.0,21.74,99.0,10.5,4.0,3.62,84.82,1
2648,131.0,1.0,23.0,170.8,236.7,294.5,12.7,1.0,0.0,145.0,29.04,93.0,20.12,100.0,13.25,1.0,3.43,65.84,0
2649,84.0,0.0,0.0,216.1,197.5,217.8,9.8,1.0,0.0,114.0,36.74,107.0,16.79,104.0,9.8,3.0,2.65,65.98,0
2650,104.0,0.0,0.0,138.7,215.4,164.3,4.9,2.0,0.0,100.0,23.58,58.0,18.31,98.0,7.39,4.0,1.32,50.6,0
2651,108.0,0.0,0.0,210.7,238.7,253.6,9.2,3.0,0.0,112.0,35.82,73.0,20.29,90.0,11.41,5.0,2.48,70.0,0
2652,111.0,0.0,0.0,181.8,158.1,266.2,9.7,0.0,0.0,117.0,30.91,91.0,13.44,123.0,11.98,9.0,2.62,58.95,0
2653,155.0,1.0,30.0,61.6,255.1,225.9,12.4,1.0,0.0,103.0,10.47,110.0,21.68,96.0,10.17,5.0,3.35,45.67,0
2654,66.0,0.0,0.0,207.7,196.7,261.7,6.8,1.0,0.0,85.0,35.31,112.0,16.72,83.0,11.78,3.0,1.84,65.65,0
2655,64.0,0.0,0.0,219.2,167.0,161.4,10.0,1.0,0.0,73.0,37.26,65.0,14.2,119.0,7.26,5.0,2.7,61.42,0
2656,69.0,0.0,0.0,227.0,258.7,169.7,8.9,2.0,0.0,122.0,38.59,111.0,21.99,87.0,7.64,1.0,2.4,70.62,0
2657,116.0,0.0,0.0,245.9,240.1,158.7,8.9,3.0,0.0,73.0,41.8,87.0,20.41,89.0,7.14,5.0,2.4,71.75,0
2658,101.0,0.0,0.0,257.3,184.8,108.9,13.5,0.0,0.0,84.0,43.74,115.0,15.71,109.0,4.9,7.0,3.65,68.0,0
2659,15.0,0.0,0.0,121.1,216.0,235.1,16.1,2.0,0.0,130.0,20.59,86.0,18.36,48.0,10.58,5.0,4.35,53.88,0
2660,88.0,0.0,0.0,301.5,257.7,132.9,13.4,3.5,0.0,136.0,51.26,72.0,21.9,118.0,5.98,2.0,3.62,82.76,1
2661,197.0,0.0,0.0,233.9,218.9,182.9,9.5,0.0,0.0,96.0,39.76,111.0,18.61,109.0,8.23,3.0,2.57,69.17,0
2662,50.0,0.0,0.0,99.6,308.7,161.2,13.7,2.0,0.0,108.0,16.93,102.0,26.24,62.0,7.25,6.0,3.7,54.12,1
2663,172.0,0.0,0.0,169.8,183.1,337.75,12.7,2.0,0.0,123.0,28.87,94.0,15.56,72.0,15.195,7.0,3.43,65.63,0
2664,188.0,1.0,26.0,198.8,166.6,198.5,14.4,1.0,0.0,115.0,33.8,67.0,14.16,118.0,8.93,3.0,3.89,60.78,1
2665,85.0,0.0,0.0,116.2,229.7,204.2,10.1,3.0,0.0,86.0,19.75,127.0,19.52,109.0,9.19,3.0,2.73,51.19,0
2666,103.0,0.0,0.0,255.9,140.9,308.9,12.1,1.0,0.0,128.0,43.5,92.0,11.98,130.0,13.9,2.0,3.27,72.65,1
2667,136.0,1.0,27.0,187.7,221.0,145.7,10.0,3.0,0.0,84.0,31.91,147.0,18.79,110.0,6.56,4.0,2.7,59.96,0
2668,155.0,1.0,21.0,195.9,213.9,88.2,8.6,0.0,0.0,91.0,33.3,84.0,18.18,111.0,3.97,4.0,2.32,57.77,0
2669,145.0,0.0,0.0,129.4,185.4,204.7,3.1000000000000005,2.0,0.0,97.0,22.0,101.0,15.76,106.0,9.21,2.0,0.8449999999999995,47.27,0
2670,116.0,1.0,12.0,221.0,151.0,179.0,9.0,2.0,0.0,108.0,37.57,118.0,12.84,80.0,8.06,6.0,2.43,60.9,0
2671,152.0,0.0,0.0,140.5,186.8,227.0,9.5,2.0,0.0,92.0,23.89,96.0,15.88,89.0,10.22,5.0,2.57,52.56,0
2672,65.0,0.0,0.0,277.9,155.8,256.9,9.2,0.0,0.0,123.0,47.24,112.0,13.24,71.0,11.56,10.0,2.48,74.52,1
2673,180.0,0.0,0.0,224.9,250.0,216.1,6.7,3.0,0.0,105.0,38.23,101.0,21.25,73.0,9.72,5.0,1.81,71.01,1
2674,67.0,0.0,0.0,109.1,217.4,188.4,12.8,0.0,0.0,117.0,18.55,124.0,18.48,141.0,8.48,6.0,3.46,48.97,0
2675,60.0,0.0,0.0,207.8,123.5,291.6,5.7,0.0,0.0,109.0,35.33,112.0,10.5,115.0,13.12,9.0,1.54,60.49,0
2676,138.0,0.0,0.0,205.9,257.1,209.0,12.1,0.0,0.0,96.0,35.0,94.0,21.85,63.0,9.4,8.0,3.27,69.52,0
2677,44.0,0.0,0.0,308.6,150.8,198.7,7.3,3.5,0.0,139.0,52.46,94.0,12.82,66.0,8.94,3.0,1.97,76.19,1
2678,25.0,0.0,0.0,242.6,209.0,219.7,14.4,2.0,0.0,69.0,41.24,117.0,17.77,82.0,9.89,6.0,3.89,72.79,0
2679,145.0,0.0,0.0,229.6,138.1,250.8,3.3,1.0,0.0,82.0,39.03,103.0,11.74,109.0,11.29,3.0,0.89,62.95,0
2680,122.0,1.0,28.0,166.0,233.9,170.1,7.7,2.0,0.0,62.0,28.22,88.0,19.88,84.0,7.65,3.0,2.08,57.83,0
2681,121.0,0.0,0.0,144.8,200.6,208.8,13.3,0.0,0.0,126.0,24.62,82.0,17.05,81.0,9.4,9.0,3.59,54.66,1
2682,55.0,0.0,0.0,106.1,123.5,96.4,12.9,0.0,0.0,77.0,18.04,100.0,10.5,92.0,4.34,3.0,3.48,36.36,0
2683,77.0,0.0,0.0,221.8,166.0,210.2,13.2,1.0,0.0,84.0,37.71,125.0,14.11,72.0,9.46,4.0,3.56,64.84,0
2684,12.0,0.0,0.0,204.6,212.5,182.1,9.8,2.0,0.0,98.0,34.78,90.0,18.06,95.0,8.19,7.0,2.65,63.68,0
2685,64.0,0.0,0.0,213.5,166.6,122.0,14.1,3.0,0.0,93.0,36.3,114.0,14.16,78.0,5.49,3.0,3.81,59.76,0
2686,92.0,1.0,44.0,152.0,274.9,162.4,10.0,2.0,0.0,95.0,25.84,73.0,23.37,121.0,7.31,1.0,2.7,59.22,0
2687,125.0,1.0,29.0,260.8,163.7,271.7,17.0,1.0,0.0,81.0,44.34,112.0,13.91,117.0,12.23,6.0,4.59,75.07,1
2688,160.0,0.0,0.0,166.4,317.0,160.4,10.0,1.0,0.0,117.0,28.29,129.0,26.95,121.0,7.22,2.0,2.7,65.16,0
2689,79.0,0.0,0.0,177.9,167.3,223.7,15.2,0.0,0.0,83.0,30.24,84.0,14.22,142.0,10.07,8.0,4.1,58.63,0
2690,36.0,0.0,0.0,235.1,196.8,259.7,7.0,3.0,0.0,97.0,39.97,104.0,16.73,110.0,11.69,7.0,1.89,70.28,0
2691,102.0,0.0,0.0,186.8,173.7,250.9,9.7,2.0,0.0,92.0,31.76,123.0,14.76,131.0,11.29,4.0,2.62,60.43,0
2692,138.0,0.0,0.0,268.4,174.4,193.5,11.6,1.0,0.0,81.0,45.63,115.0,14.82,96.0,8.71,4.0,3.13,72.29,0
2693,164.0,0.0,0.0,192.1,249.8,132.6,7.3,3.0,0.0,95.0,32.66,94.0,21.23,100.0,5.97,3.0,1.97,61.83,0
2694,125.0,0.0,0.0,240.7,269.4,187.1,10.1,0.0,0.0,82.0,40.92,85.0,22.9,74.0,8.42,3.0,2.73,74.97,1
2695,72.0,0.0,0.0,179.9,149.8,168.2,9.8,2.0,0.0,113.0,30.58,112.0,12.73,79.0,7.57,7.0,2.65,53.53,0
2696,74.0,0.0,0.0,314.1,222.4,259.0,12.3,3.0,0.0,86.0,53.4,99.0,18.9,121.0,11.66,5.0,3.32,87.28,1
2697,134.0,1.0,41.0,162.0,324.7,160.1,11.9,0.0,0.0,82.0,27.54,77.0,27.6,112.0,7.2,5.0,3.21,65.55,0
2698,145.0,0.0,0.0,175.8,274.3,226.6,12.4,1.0,0.0,89.0,29.89,119.0,23.32,69.0,10.2,4.0,3.35,66.76,0
2699,136.0,0.0,0.0,109.4,207.5,135.0,11.6,0.0,0.0,91.0,18.6,111.0,17.64,107.0,6.08,5.0,3.13,45.45,0
2700,206.5,0.0,0.0,255.1,230.6,218.0,8.5,3.0,0.0,124.0,43.37,110.0,19.6,69.0,9.81,5.0,2.3,75.08,1
2701,66.0,0.0,0.0,208.7,173.3,264.7,8.3,3.0,0.0,84.0,35.48,88.0,14.73,107.0,11.91,3.0,2.24,64.36,0
2702,152.0,1.0,20.0,214.6,96.6,170.7,7.9,1.0,0.0,108.0,36.48,82.0,8.21,145.0,7.68,5.0,2.13,54.5,0
2703,162.0,0.0,0.0,49.2,143.9,203.0,12.1,1.0,0.0,121.0,8.36,136.0,12.23,97.0,9.14,10.5,3.27,33.0,0
2704,72.0,0.0,0.0,141.3,134.9,227.5,11.2,2.0,0.0,133.0,24.02,96.0,11.47,97.0,10.24,3.0,3.02,48.75,0
2705,101.0,0.0,0.0,253.2,237.9,154.3,9.7,3.5,0.0,89.0,43.04,114.0,20.22,85.0,6.94,7.0,2.62,72.82,0
2706,125.0,0.0,0.0,206.0,198.1,135.9,13.2,0.0,0.0,128.0,35.02,71.0,16.84,116.0,6.12,3.0,3.56,61.54,0
2707,46.0,0.0,0.0,40.4,172.4,145.1,9.0,2.0,0.0,105.0,6.87,83.0,14.65,89.0,6.53,2.0,2.43,31.23,0
2708,132.0,0.0,0.0,291.2,234.2,191.7,8.9,1.0,0.0,104.0,49.5,132.0,19.91,87.0,8.63,3.0,2.4,80.44,1
2709,193.0,1.0,31.0,71.2,124.7,155.5,11.7,0.0,0.0,58.0,12.1,105.0,10.6,108.0,7.0,3.0,3.16,32.86,0
2710,63.0,0.0,0.0,261.8,245.0,202.1,14.7,0.0,0.0,69.0,44.51,135.0,20.83,94.0,9.09,4.0,3.97,78.4,1
2711,124.0,0.0,0.0,191.3,261.5,182.3,10.0,1.0,0.0,134.0,32.52,113.0,22.23,111.0,8.2,3.0,2.7,65.65,0
2712,144.0,0.0,0.0,133.3,255.5,228.6,11.6,0.0,0.0,101.0,22.66,127.0,21.72,68.0,10.29,2.0,3.13,57.8,0
2713,116.0,1.0,24.0,183.6,203.8,166.9,6.0,2.0,0.0,138.0,31.21,90.0,17.32,89.0,7.51,3.0,1.62,57.66,0
2714,189.0,1.0,30.0,155.2,195.5,170.1,15.4,1.0,0.0,116.0,26.38,50.0,16.62,108.0,7.65,6.0,4.16,54.81,0
2715,97.0,1.0,28.0,283.1,185.4,312.8,6.1,1.0,0.0,93.0,48.13,98.0,15.76,78.0,14.08,8.0,1.65,79.62,0
2716,137.0,1.0,50.0,186.5,178.0,215.6,12.1,2.0,0.0,94.0,31.71,106.0,15.13,100.0,9.7,4.0,3.27,59.81,0
2717,142.0,1.0,38.0,163.3,136.0,249.1,4.3,0.0,0.0,104.0,27.76,114.0,11.56,127.0,11.21,6.0,1.16,51.69,0
2718,84.0,0.0,0.0,203.4,182.9,213.7,13.8,1.0,0.0,125.0,34.58,88.0,15.55,121.0,9.62,2.0,3.73,63.48,0
2719,119.0,1.0,19.0,178.1,212.8,226.3,10.0,1.0,0.0,110.0,30.28,100.0,18.09,123.0,10.18,6.0,2.7,61.25,0
2720,158.0,0.0,0.0,195.9,89.1,302.2,10.3,1.0,0.0,103.0,33.3,95.0,7.57,82.0,13.6,3.0,2.78,57.25,0
2721,50.0,0.0,0.0,295.3,127.4,166.8,9.6,1.0,0.0,127.0,50.2,100.0,10.83,105.0,7.51,6.0,2.59,71.13,0
2722,98.0,0.0,0.0,136.1,156.3,158.8,10.1,2.0,0.0,82.0,23.14,118.0,13.29,83.0,7.15,5.0,2.73,46.31,0
2723,101.0,1.0,24.0,114.1,161.5,176.3,13.0,2.0,0.0,95.0,19.4,86.0,13.73,90.0,7.93,9.0,3.51,44.57,0
2724,182.0,0.0,0.0,279.1,180.5,217.5,9.5,2.0,0.0,124.0,47.45,108.0,15.34,104.0,9.79,10.5,2.57,75.15,1
2725,51.0,0.0,0.0,169.3,139.5,197.0,12.0,0.0,0.0,111.0,28.78,69.0,11.86,87.0,8.87,3.0,3.24,52.75,0
2726,117.0,0.0,0.0,214.4,138.0,148.7,9.9,2.0,0.0,94.0,36.45,149.0,11.73,102.0,6.69,1.0,2.67,57.54,0
2727,92.0,0.0,0.0,255.8,142.7,181.2,11.7,0.0,0.0,125.0,43.49,111.0,12.13,101.0,8.15,3.0,3.16,66.93,0
2728,86.0,0.0,0.0,148.2,285.1,166.4,6.2,2.0,0.0,71.0,25.19,91.0,24.23,152.0,7.49,3.0,1.67,58.58,0
2729,122.0,0.0,0.0,119.3,223.9,211.9,8.7,2.0,0.0,93.0,20.28,103.0,19.03,122.0,9.54,4.0,2.35,51.2,0
2730,156.0,1.0,27.0,192.3,199.9,244.2,14.8,1.0,0.0,137.0,32.69,115.0,16.99,112.0,10.99,8.0,4.0,64.67,0
2731,127.0,0.0,0.0,245.2,217.2,243.1,13.9,0.0,0.0,91.0,41.68,92.0,18.46,128.0,10.94,6.0,3.75,74.83,1
2732,130.0,0.0,0.0,216.2,338.35,126.7,16.9,3.5,0.0,106.0,36.75,86.0,28.759999999999998,123.0,5.7,2.0,4.56,77.92,1
2733,158.0,0.0,0.0,172.4,256.6,235.3,3.1000000000000005,2.0,0.0,114.0,29.31,69.0,21.81,104.0,10.59,0.0,0.8449999999999995,61.71,0
2734,145.0,1.0,30.0,175.3,153.3,233.6,11.1,1.0,0.0,107.0,29.8,116.0,13.03,85.0,10.51,3.0,3.0,56.34,0
2735,90.0,1.0,26.0,169.0,188.8,213.3,13.3,0.0,0.0,104.0,28.73,104.0,16.05,76.0,9.6,3.0,3.59,57.97,1
2736,127.0,1.0,27.0,34.64999999999996,254.0,242.7,9.2,3.0,0.0,113.0,5.890000000000001,102.0,21.59,152.0,10.92,5.0,2.48,35.43,0
2737,109.0,0.0,0.0,184.1,211.7,243.0,9.9,1.0,0.0,143.0,31.3,105.0,17.99,116.0,10.93,2.0,2.67,62.89,0
2738,88.0,0.0,0.0,181.9,151.5,143.0,7.5,1.0,0.0,90.0,30.92,87.0,12.88,100.0,6.44,3.0,2.03,52.27,0
2739,101.0,1.0,9.0,160.1,210.0,139.1,10.8,0.0,0.0,116.0,27.22,121.0,17.85,65.0,6.26,9.0,2.92,54.25,0
2740,171.0,0.0,0.0,189.8,173.7,257.1,10.3,0.0,0.0,122.0,32.27,85.0,14.76,84.0,11.57,1.0,2.78,61.38,0
2741,21.0,0.0,0.0,223.2,216.5,214.7,12.4,1.0,0.0,142.0,37.94,114.0,18.4,111.0,9.66,2.0,3.35,69.35,0
2742,145.0,1.0,31.0,216.0,225.1,234.7,10.7,2.0,0.0,94.0,36.72,123.0,19.13,109.0,10.56,1.0,2.89,69.3,0
2743,90.0,0.0,0.0,198.5,266.6,243.3,8.0,2.0,0.0,124.0,33.75,100.0,22.66,80.0,10.95,7.0,2.16,69.52,0
2744,33.0,0.0,0.0,159.5,195.4,102.4,7.1,1.0,0.0,115.0,27.12,118.0,16.61,86.0,4.61,7.0,1.92,50.26,0
2745,61.0,1.0,40.0,105.0,180.6,174.1,10.2,2.0,0.0,78.0,17.85,100.0,15.35,115.0,7.83,2.0,2.75,43.78,1
